Date,Open,High,Low,Close,Adj Close,Volume,year,month,Close_FD,High_FD,Low_FD,Open_FD,ADX_FD,SMA_FD,macd,macdsignal,macdhist,upperband,middleband,lowerband,RSI_FD,ret1,std5,std10,std20,std40,future_return
30/01/2019,40.8125,41.53749847,40.05749893,41.3125,40.29226685,244439200,2019,Jan,0.527130935,0.521215521,0.505826397,0.512666809,8.622558368,0.464000067,0.005743249,0.001602588,0.004140662,0.53410195,0.478108643,0.422115337,59.13694975,0.15834173,0.088640247,0.066008838,0.097740493,0.085718877,-0.059691465
31/01/2019,41.52750015,42.25,41.13999939,41.61000061,40.58242798,162958400,2019,Jan,0.495665717,0.507370188,0.508642663,0.503096854,9.510680191,0.465248528,0.007067427,0.002695556,0.004371871,0.537740912,0.486489246,0.435237579,53.90606487,-0.059691465,0.095854778,0.069830336,0.098890921,0.086316485,-0.022777348
01/02/2019,41.74000168,42.24499893,41.48249817,41.63000107,40.60193634,130672400,2019,Feb,0.484375766,0.490599159,0.496155131,0.492351437,9.873842724,0.471278057,0.007123725,0.003581189,0.003542535,0.536142818,0.485109675,0.434076532,52.12449012,-0.022777348,0.090430787,0.070335355,0.082635656,0.085591719,0.047969361
04/02/2019,41.85250092,42.91500092,41.81999969,42.8125,41.75522614,125982000,2019,Feb,0.507610962,0.501240365,0.493679423,0.487303268,10.49591742,0.47327821,0.008940171,0.004652986,0.004287185,0.54208434,0.49397143,0.445858519,55.3920087,0.047969361,0.085906634,0.071643732,0.054291356,0.083275149,-0.004858345
05/02/2019,43.21500015,43.77000046,43.08750153,43.54499817,42.46964264,144406400,2019,Feb,0.505144813,0.508598263,0.514663575,0.514454353,11.26897214,0.475935928,0.0100647,0.005735328,0.004329371,0.532325852,0.503985639,0.475645426,54.96322867,-0.004858345,0.084627433,0.067836731,0.053586884,0.083233456,-0.029726775
06/02/2019,43.66249847,43.89250183,43.21250153,43.56000137,42.48426819,112958400,2019,Feb,0.490128487,0.495687994,0.496255168,0.503174248,11.26740088,0.476833139,0.00963316,0.006514895,0.003118265,0.514167852,0.496585149,0.479002447,52.3081008,-0.029726775,0.039798515,0.068695565,0.053407269,0.08281326,-0.048943601
07/02/2019,43.09999847,43.48500061,42.58499908,42.73500061,41.67964554,126966800,2019,Feb,0.466139834,0.480192048,0.474318698,0.478670104,10.50086699,0.476189207,0.007271655,0.006666247,0.000605408,0.520854871,0.490679973,0.460505075,48.29446958,-0.048943601,0.036884935,0.070644343,0.054570227,0.082580838,0.021101972
08/02/2019,42.24750137,42.66500092,42.10499954,42.60250092,41.72861481,95280000,2019,Feb,0.475976304,0.463742453,0.468298042,0.462347069,9.91123116,0.476447575,0.006123281,0.006557654,-0.000434373,0.521255315,0.48900008,0.456744845,49.98901045,0.021101972,0.03875342,0.065610517,0.054608393,0.082604581,-0.01300698
11/02/2019,42.76250076,42.80250168,42.3125,42.35749817,41.48863983,83973600,2019,Feb,0.46978529,0.47759335,0.479533918,0.485528076,9.511413355,0.477101178,0.004659906,0.006178104,-0.001518198,0.510240323,0.481434946,0.452629569,48.90269718,-0.01300698,0.026358993,0.06288771,0.054218614,0.082613275,0.02559011
12/02/2019,42.52500153,42.75,42.42499924,42.72249985,41.84616089,89134000,2019,Feb,0.481807147,0.476259595,0.480120755,0.474443567,9.140153966,0.478880733,0.004419292,0.005826342,-0.00140705,0.493884388,0.476767413,0.459650437,51.12381842,0.02559011,0.032185986,0.062786721,0.054093011,0.08262297,-0.018061382
13/02/2019,42.84749985,43.11999893,42.47999954,42.54499817,41.67229462,89960800,2019,Feb,0.473105044,0.486010528,0.479602606,0.484581078,9.135607126,0.478728132,0.003486229,0.005358319,-0.00187209,0.48406501,0.473362724,0.462660438,49.4482486,-0.018061382,0.03069599,0.033718728,0.052283718,0.081628121,0.011225616
14/02/2019,42.42750168,42.81499863,42.34500122,42.70000076,41.82411957,87342800,2019,Feb,0.47841594,0.474096815,0.475245179,0.470540286,8.949122827,0.47878381,0.003139129,0.004914481,-0.001775352,0.484131691,0.475817945,0.4675042,50.51422559,0.011225616,0.019858116,0.029335301,0.052334083,0.081584932,-0.008534266
15/02/2019,42.8125,42.92499924,42.4375,42.60499954,41.73106003,98507200,2019,Feb,0.474333011,0.48019941,0.479025554,0.484691388,9.003506296,0.478794978,0.002505708,0.004432726,-0.001927019,0.48388156,0.475489287,0.467097013,49.64746837,-0.008534266,0.018354452,0.028613272,0.052350644,0.081283114,0.008831313
19/02/2019,42.42750168,42.86000061,42.37250137,42.73249817,41.85595322,75891200,2019,Feb,0.478521994,0.477892053,0.476640446,0.471303122,8.943185623,0.479002351,0.002315046,0.00400919,-0.001694144,0.483525256,0.477236627,0.470947999,50.58431841,0.008831313,0.017214212,0.023231316,0.052377414,0.080252936,0.010257505
20/02/2019,42.79750061,43.33000183,42.74750137,43.00749969,42.12531281,104457600,2019,Feb,0.483430436,0.489824248,0.486398886,0.484936368,9.351596122,0.48086319,0.002530841,0.003713521,-0.001182679,0.484848543,0.477561285,0.470274027,51.71790465,0.010257505,0.013280665,0.023773149,0.050382206,0.080187474,-0.020366438
21/02/2019,42.95000076,43.09249878,42.57500076,42.76499939,41.88778305,68998800,2019,Feb,0.47358468,0.478039736,0.477216969,0.484163349,9.276965878,0.481428432,0.001885654,0.003347947,-0.001462293,0.48471636,0.477657212,0.470598065,49.27607166,-0.020366438,0.014110711,0.022818283,0.050142225,0.07984821,0.028653488
22/02/2019,42.89500046,43.25,42.84500122,43.24250031,42.35549545,75652800,2019,Feb,0.487154533,0.483676113,0.484885853,0.479953357,9.43912716,0.483098024,0.002441172,0.003166592,-0.00072542,0.48986018,0.479404931,0.468949682,52.5979443,0.028653488,0.018847116,0.018271552,0.050220876,0.07992557,0.001579679
25/02/2019,43.54000092,43.96749878,43.48749924,43.55749893,42.66402817,87493600,2019,Feb,0.487924081,0.49800194,0.495979926,0.494956017,10.14696216,0.482930547,0.002909975,0.003115269,-0.000205293,0.492950828,0.482123145,0.471295462,52.78677768,0.001579679,0.017704754,0.017327355,0.046748267,0.072110284,-0.010344546
26/02/2019,43.42750168,43.82500076,43.29249954,43.58250046,42.68851089,68280800,2019,Feb,0.482876728,0.484381434,0.481753057,0.48318105,10.06940515,0.483909274,0.002841472,0.003060509,-0.000219038,0.493206056,0.482994092,0.472782128,51.34210924,-0.010344546,0.018916971,0.017079292,0.044850196,0.070944931,0.002568931
27/02/2019,43.30250168,43.75,43.18249893,43.71749878,42.82074738,111341600,2019,Feb,0.484117205,0.482438743,0.479730202,0.479950167,9.895906714,0.485361446,0.002854375,0.003019282,-0.000164908,0.493381594,0.483131445,0.472881297,51.69203148,0.002568931,0.018378275,0.015117368,0.044585134,0.070943322,-0.025990637
28/02/2019,43.58000183,43.72750092,43.22999954,43.28749847,42.39957047,112861600,2019,Feb,0.47153469,0.482233518,0.481791409,0.48738196,9.734801025,0.482581633,0.001828222,0.00278107,-0.000952848,0.494514172,0.482721448,0.470928723,47.92705406,-0.025990637,0.020063297,0.016360655,0.026302359,0.071045898,0.032801331
01/03/2019,43.56999969,43.78749847,43.22249985,43.74250031,42.84523392,103544800,2019,Mar,0.487001656,0.483631226,0.48084039,0.483259809,9.653359515,0.48214843,0.002237254,0.002672307,-0.000435053,0.494438168,0.482690872,0.470943577,52.50633055,0.032801331,0.021607113,0.019210953,0.024275121,0.071180453,-0.00124928
04/03/2019,43.92250061,44.4375,43.49250031,43.96250153,43.06071854,109744800,2019,Mar,0.486393255,0.497331828,0.486848511,0.490481932,10.2197594,0.482249305,0.002483691,0.002634584,-0.000150893,0.493639969,0.482384707,0.471129444,52.31145768,-0.00124928,0.021596468,0.01890508,0.023710789,0.060609264,-0.012040483
05/03/2019,43.98500061,44,43.63499832,43.88249969,42.98235703,78949600,2019,Mar,0.480536845,0.478326531,0.486241265,0.486624639,10.70646475,0.480895599,0.002181287,0.002543924,-0.000362638,0.493245584,0.48191673,0.470587876,50.37339945,-0.012040483,0.021803188,0.019297853,0.021029647,0.040838334,-0.012115526
06/03/2019,43.66749954,43.87250137,43.48500061,43.63000107,42.73504257,83241600,2019,Mar,0.474714888,0.479376464,0.479936339,0.477287716,10.74340126,0.479374103,0.001455072,0.002326154,-0.000871082,0.492357708,0.480036267,0.467714826,48.45163287,-0.012115526,0.02222391,0.019348966,0.021134365,0.040509786,-0.01790977
07/03/2019,43.46749878,43.61000061,43.00500107,43.125,42.24039841,99185600,2019,Mar,0.466212854,0.475344685,0.470089034,0.47621115,10.16544585,0.478178321,0.000191294,0.001899182,-0.001707888,0.494538992,0.4789719,0.463404807,45.70916694,-0.01790977,0.020419962,0.019098912,0.020500231,0.040024782,0.021162086
08/03/2019,42.58000183,43.26750183,42.375,43.22750092,42.34079742,95997600,2019,Mar,0.47607889,0.471500934,0.462076678,0.458817907,9.713732646,0.478675274,-1.40E-05,0.001516547,-0.001530539,0.490142468,0.476787346,0.463432225,49.29575651,0.021162086,0.015522265,0.017898073,0.017938057,0.040098851,0.0718761
11/03/2019,43.87250137,44.77999878,43.83750153,44.72499847,43.80757904,128044000,2019,Mar,0.510297585,0.511471316,0.506150079,0.501773986,10.62682726,0.480391338,0.002555029,0.001724244,0.000830785,0.511758652,0.481568212,0.451377773,59.33092865,0.0718761,0.037771979,0.029543566,0.023600904,0.041533582,-0.017196084
12/03/2019,45,45.66749954,44.84249878,45.22750092,44.29977417,129870400,2019,Mar,0.501522465,0.511827244,0.510778122,0.511952288,11.48813359,0.481978196,0.003838667,0.002147128,0.001691538,0.519804813,0.485765336,0.451725859,56.25607625,-0.017196084,0.038592172,0.030011508,0.023775357,0.041324169,-0.012223739
13/03/2019,45.5625,45.82500076,45.22999954,45.42750168,44.4956665,124130000,2019,Mar,0.495391985,0.500042457,0.502855199,0.506910967,11.80620176,0.482657438,0.004311579,0.002580018,0.001731561,0.522561546,0.489900756,0.457239966,54.14488946,-0.012223739,0.038607116,0.030461517,0.023430348,0.041184514,0.010929887
14/03/2019,45.97499847,46.02500153,45.63999939,45.93249893,44.99030304,94318000,2019,Mar,0.500806564,0.498478644,0.502796938,0.504568339,12.09794728,0.484042514,0.005064892,0.003076993,0.001987899,0.51965603,0.496819498,0.473982966,55.72529237,0.010929887,0.035591807,0.028787652,0.023040486,0.039894706,0.008438665
15/03/2019,46.21250153,46.83250046,45.93500137,46.52999878,45.57555008,156171600,2019,Mar,0.505032702,0.511012191,0.500917368,0.501024071,12.91902899,0.485373352,0.005934503,0.003648495,0.002286008,0.5124694,0.50261026,0.49275112,56.97180582,0.008438665,0.035487711,0.027297742,0.022997117,0.039907651,-0.000306012
18/03/2019,46.45000076,47.09749985,46.44749832,47.00500107,46.04081726,104879200,2019,Mar,0.504878156,0.504298924,0.505471645,0.500225506,13.681462,0.48690061,0.006535864,0.004225969,0.002309895,0.508550769,0.501526374,0.49450198,56.90870739,-0.000306012,0.012393926,0.027279337,0.022853887,0.039884119,-0.033879448
19/03/2019,47.08750153,47.24750137,46.47999954,46.63249969,45.67595291,126585600,2019,Mar,0.487773163,0.500786462,0.497165535,0.508473842,13.80893313,0.487363168,0.005568032,0.004494382,0.001073651,0.511830856,0.498776514,0.485722172,50.27224268,-0.033879448,0.018315053,0.029495778,0.02426824,0.04029268,0.021337064
20/03/2019,46.55749893,47.37250137,46.18249893,47.04000092,46.07509613,124140800,2019,Mar,0.49818081,0.498953209,0.487466871,0.486886948,13.29741568,0.488100687,0.005576546,0.004710814,0.000865731,0.511994899,0.499334279,0.486673659,53.80238303,0.021337064,0.021126712,0.02962912,0.024609167,0.039174046,0.060372761
21/03/2019,47.50500107,49.08250046,47.45249939,48.77249908,47.77205658,204136800,2019,Mar,0.528257361,0.530780462,0.516531932,0.510678389,14.23964033,0.490834321,0.007918934,0.005352438,0.002566496,0.531418151,0.504824439,0.478230726,62.16192211,0.060372761,0.034252336,0.032989119,0.027263148,0.039876062,-0.083708657
22/03/2019,48.83499908,49.42250061,47.69499969,47.76250076,46.78277206,169630800,2019,Mar,0.484037647,0.515004802,0.505066901,0.525933578,14.4263684,0.490678477,0.006136396,0.00550923,0.000627166,0.531967678,0.500625428,0.469283178,48.31836811,-0.083708657,0.054757031,0.044710699,0.03323424,0.04209522,-0.009930174
25/03/2019,47.87749863,47.99499893,46.65000153,47.18500137,46.21711349,175381200,2019,Mar,0.479231069,0.476531571,0.476368502,0.486874466,13.61395091,0.490243826,0.00428646,0.005264676,-0.000978216,0.530550243,0.49549601,0.460441777,47.09074935,-0.009930174,0.054621476,0.037526492,0.033308756,0.040068178,-0.006599679
26/03/2019,47.91500092,48.22000122,46.14500046,46.69749832,45.73962021,199202000,2019,Mar,0.476068297,0.495454047,0.476482738,0.494919935,13.21780386,0.489903404,0.00253593,0.004718927,-0.002182997,0.531379552,0.493155037,0.454930522,46.25792412,-0.006599679,0.052869608,0.037312184,0.033260226,0.039006096,0.034177822
27/03/2019,47.1875,47.43999863,46.63750076,47.11750031,46.15100479,119393600,2019,Mar,0.492339275,0.47791222,0.495016102,0.479214211,12.84995302,0.490314508,0.002433502,0.004261842,-0.00182834,0.529881049,0.49198673,0.454092411,51.05379857,0.034177822,0.054671352,0.039095442,0.034137304,0.039215985,-0.004855514
28/03/2019,47.23749924,47.38999939,46.88249969,47.18000031,46.21221924,83121600,2019,Mar,0.489948715,0.486536804,0.495625255,0.489040306,12.86273264,0.491235209,0.002134821,0.003836438,-0.001701617,0.49665573,0.484325001,0.471994271,50.3429732,-0.004855514,0.042822837,0.038927148,0.033567229,0.030018264,0.011141997
29/03/2019,47.45750046,47.52000046,47.13499832,47.48749924,46.51341629,94256000,2019,Mar,0.495407722,0.491769906,0.497437556,0.494545769,13.08619299,0.491655512,0.002311959,0.003531542,-0.001219583,0.501750175,0.486599016,0.471447856,51.98693961,0.011141997,0.018326458,0.039013093,0.032878953,0.0285436,0.005308767
01/04/2019,47.90999985,47.91999817,47.09500122,47.81000137,46.82930374,111448000,2019,Apr,0.498037726,0.49945943,0.492644805,0.501797319,13.60057865,0.492237736,0.002634196,0.003352073,-0.000717877,0.505664371,0.490360347,0.475056323,52.7977189,0.005308767,0.016436784,0.039068153,0.032884146,0.02830366,0.019182758
02/04/2019,47.77249908,48.61500168,47.76250076,48.50500107,47.51003647,91062800,2019,Apr,0.507591464,0.50903592,0.506206916,0.492875255,14.44369851,0.493590467,0.003618763,0.003405411,0.000213352,0.508885393,0.496664981,0.484444568,55.72271822,0.019182758,0.014732217,0.037632582,0.03293865,0.027433635,-0.005328495
03/04/2019,48.3125,49.125,48.28749847,48.83750153,47.83573151,93087200,2019,Apr,0.504886765,0.510310131,0.508492878,0.504712226,15.27515684,0.495099061,0.004133149,0.003550958,0.00058219,0.511951684,0.499174478,0.486397273,54.68948847,-0.005328495,0.010520678,0.03726112,0.032806601,0.027436032,-0.009130634
04/04/2019,48.69749832,49.09249878,48.28499985,48.92250061,47.91897202,76457200,2019,Apr,0.500276829,0.501637355,0.500132369,0.505989583,15.50233597,0.49680226,0.004121312,0.003665029,0.000456283,0.510132242,0.501240101,0.492347961,52.88939951,-0.009130634,0.011644695,0.031137054,0.032561474,0.027047506,0.007184898
05/04/2019,49.11249924,49.27500153,48.98249817,49.25,48.23975754,74106400,2019,Apr,0.503871267,0.503522278,0.512198892,0.508272117,15.79761254,0.498191878,0.004351807,0.003802385,0.000549423,0.509710289,0.50293281,0.496155331,54.15643639,0.007184898,0.011183227,0.014330257,0.032323737,0.025825257,0.020166201
08/04/2019,49.10499954,50.05749893,49.08499908,50.02500153,48.99887085,103526800,2019,Apr,0.514032436,0.516007374,0.504357085,0.501392336,16.60910426,0.498378621,0.005293379,0.004100584,0.001192796,0.515318329,0.506131752,0.496945176,57.62594534,0.020166201,0.013530339,0.014212635,0.028380724,0.025808182,-0.027313013
09/04/2019,50.08000183,50.71250153,49.80749893,49.875,48.85194016,143072800,2019,Apr,0.499992662,0.51830144,0.51519851,0.519140063,17.4572492,0.498302131,0.004850773,0.004250621,0.000600151,0.514790432,0.504611992,0.494433552,51.79331479,-0.027313013,0.01784984,0.017552109,0.028804496,0.026122254,0.009083962
10/04/2019,49.66999817,50.18500137,49.54499817,50.15499878,49.126194,86781200,2019,Apr,0.504534576,0.497352521,0.499564596,0.498019902,17.16418816,0.49875926,0.004811039,0.004362705,0.000448334,0.514716287,0.504541554,0.494366821,53.43529077,0.009083962,0.018508011,0.014444284,0.028712823,0.025867436,-0.025502323
11/04/2019,50.21250153,50.25,49.61000061,49.73749924,48.71726227,83603200,2019,Apr,0.491667773,0.501921091,0.501338744,0.510748698,17.11320159,0.498302321,0.003698671,0.004229898,-0.000531227,0.517300894,0.502819743,0.488338592,48.40528252,-0.025502323,0.021699788,0.016888373,0.029221799,0.026037764,0.006438695
12/04/2019,49.79999924,50.03499985,49.05250168,49.71749878,48.69766617,111042800,2019,Apr,0.494833472,0.496496583,0.48838276,0.495430032,16.24746988,0.497792359,0.003037542,0.003991427,-0.000953885,0.516721243,0.501012184,0.485303125,49.66082163,0.006438695,0.021612246,0.016621821,0.02919298,0.026001922,0.004605206
15/04/2019,49.64500046,49.96250153,49.50249863,49.80749893,48.78582001,70146400,2019,Apr,0.497112282,0.497091169,0.503542648,0.495400873,15.47641561,0.497404066,0.002666733,0.003726488,-0.001059755,0.506432338,0.497628153,0.488823968,50.59286867,0.004605206,0.018219893,0.016598369,0.0292163,0.02595909,-0.001918311
16/04/2019,49.86500168,50.34249878,49.63999939,49.8125,48.79072189,102785600,2019,Apr,0.496158665,0.505729293,0.501743828,0.501712303,15.23575341,0.497823341,0.002269751,0.003435141,-0.00116539,0.505371144,0.496861354,0.488351563,50.17420779,-0.001918311,0.014040963,0.015158946,0.028140815,0.025936908,0.038220733
17/04/2019,49.88499832,50.84500122,49.65250015,50.78250122,49.74082565,115627200,2019,Apr,0.515122213,0.511265053,0.499524909,0.499703876,15.30310584,0.498670411,0.00344562,0.003437236,8.38E-06,0.515536217,0.498978881,0.482421545,57.67490646,0.038220733,0.022815047,0.019720392,0.029015222,0.026555821,-0.015742659
18/04/2019,50.77999878,51.03749847,50.63000107,50.96500015,49.91958618,96783200,2019,Apr,0.50701282,0.508215274,0.518252968,0.516803672,15.36564738,0.497608184,0.003680716,0.003485932,0.000194784,0.517711338,0.50204789,0.486384443,53.93571748,-0.015742659,0.019844659,0.020245743,0.025778081,0.026466177,-0.0022566
22/04/2019,50.70750046,51.23500061,50.58499908,51.13249969,50.08364487,77758000,2019,Apr,0.505868695,0.508319822,0.505327462,0.504424052,14.4987676,0.498699736,0.003731693,0.003535085,0.000196609,0.518251362,0.504254935,0.490258508,53.40960364,-0.0022566,0.020209386,0.020172348,0.017126573,0.026118425,0.021455236
23/04/2019,51.10749817,51.9375,50.97499847,51.86999893,50.80602646,93292000,2019,Apr,0.516722227,0.518552745,0.511112853,0.510987811,14.29366582,0.500574294,0.004594915,0.003747051,0.000847864,0.522938519,0.508176924,0.493415329,57.63168605,0.021455236,0.021573183,0.020315039,0.017378502,0.026312691,-0.021906225
24/04/2019,51.84000015,52.11999893,51.76250076,51.79000092,50.72766495,70162400,2019,Apr,0.505402794,0.512773911,0.52075803,0.519611883,14.10321417,0.502041019,0.00431589,0.003860819,0.000455072,0.519764223,0.51002575,0.500287277,52.3077302,-0.021906225,0.025376088,0.01954374,0.018184328,0.026511959,-0.021121381
25/04/2019,51.70750046,51.93999863,51.27999878,51.31999969,50.26729965,74172800,2019,Apr,0.494727989,0.504941524,0.500614165,0.507096158,13.58383099,0.502160455,0.003196545,0.003727964,-0.000531418,0.519901402,0.505946905,0.491992408,47.82117232,-0.021121381,0.018207576,0.020508418,0.01740579,0.026750633,-0.000944922
26/04/2019,51.22499847,51.25,50.52999878,51.07500076,50.02732468,74596400,2019,Apr,0.494260509,0.49199469,0.488679847,0.496718866,13.73667202,0.502376044,0.002245846,0.00343154,-0.001185694,0.520041475,0.503396443,0.486751411,47.62850779,-0.000944922,0.017815433,0.018745795,0.017365733,0.026396047,0.00951198
29/04/2019,51.09999847,51.49250031,50.96500015,51.15250015,50.10323715,88818800,2019,Apr,0.498961905,0.504142242,0.50576091,0.498830743,13.09574553,0.502553754,0.001850443,0.003115321,-0.001264878,0.518756261,0.502015085,0.485273909,49.81816896,0.00951198,0.018999116,0.018875387,0.017317318,0.025941245,-0.039772761
30/04/2019,50.76499939,50.84999847,49.77750015,50.16749954,49.13843918,186139600,2019,Apr,0.479116813,0.489907129,0.478403904,0.494119928,13.77125193,0.501607708,-6.35E-05,0.002479553,-0.002543071,0.511826772,0.494494002,0.477161233,41.86186251,-0.039772761,0.019346329,0.022750193,0.019459846,0.026727619,0.124590619
01/05/2019,52.47000122,53.82749939,52.30749893,52.63000107,51.55042648,259309200,2019,May,0.538810273,0.554246542,0.541568262,0.531382781,13.98799886,0.503168648,0.003199535,0.00262355,0.000575986,0.541147982,0.501175498,0.461203014,61.6843527,0.124590619,0.064416175,0.046486689,0.034154588,0.033119432,-0.060978838
02/05/2019,52.45999908,53.16249847,52.03250122,52.28749847,51.21495056,127985200,2019,May,0.505954249,0.509168709,0.509262243,0.512345805,13.02297192,0.503222023,0.003098603,0.00271856,0.000380043,0.542951089,0.50342075,0.463890411,51.31375415,-0.060978838,0.071945211,0.050053966,0.037056638,0.034575085,0.023112146
03/05/2019,52.72249985,52.95999908,52.55749893,52.9375,51.85161972,83569600,2019,May,0.517647937,0.506704493,0.517763221,0.513929723,12.12687547,0.504090578,0.003917044,0.002958257,0.000958787,0.547720634,0.508098235,0.468475836,54.26112945,0.023112146,0.072128609,0.050265572,0.037305437,0.034572709,-0.046447187
06/05/2019,51.07249832,52.20999908,50.875,52.11999893,51.05089188,129772400,2019,May,0.493604647,0.493583086,0.477865475,0.477631544,12.53790266,0.503577247,0.00259565,0.002885736,-0.000290086,0.547850989,0.507026784,0.466202578,47.8473488,-0.046447187,0.076672314,0.052680052,0.038835495,0.035316326,-0.04080436
07/05/2019,51.47000122,51.85499954,50.20750046,50.71500015,49.67470932,155054800,2019,May,0.473463425,0.494976671,0.482286966,0.503102823,12.86454602,0.501548796,-7.59E-05,0.002293405,-0.002369322,0.54993618,0.505896106,0.461856033,43.23677332,-0.04080436,0.076807704,0.053372973,0.03952827,0.034029521,0.036431944
08/05/2019,50.47499847,51.33499908,50.4375,50.72499847,49.68449783,105358000,2019,May,0.490712618,0.490322135,0.497604915,0.481956415,13.1678577,0.501084794,-0.000792157,0.001676293,-0.002468449,0.526061526,0.496276575,0.466491624,47.86969714,0.036431944,0.044241275,0.054789923,0.040063635,0.034441726,-0.015493432
09/05/2019,50.09999847,50.41999817,49.16500092,50.18000031,49.15068436,139634400,2019,May,0.483109795,0.479574148,0.471885099,0.486455514,14.17603971,0.500013555,-0.001950778,0.000950879,-0.002901657,0.521159503,0.491707684,0.462255866,46.08431191,-0.015493432,0.0372511,0.054596167,0.040140826,0.034475407,-0.012482601
10/05/2019,49.35499954,49.71250153,48.19250107,49.29499817,48.46978378,164834800,2019,May,0.477079328,0.477994167,0.46798457,0.478454782,15.21426074,0.499284133,-0.003317362,9.72E-05,-0.003414592,0.498987253,0.483593963,0.468200673,44.66144329,-0.012482601,0.032801428,0.05471479,0.039834222,0.03448285,-0.103894564
13/05/2019,46.92750168,47.36999893,45.71250153,46.43000031,45.65274048,229722400,2019,May,0.42751338,0.441119604,0.430524938,0.43904001,17.03830379,0.495918128,-0.008304221,-0.00158306,-0.006721161,0.514804516,0.470375709,0.425946902,35.07553697,-0.103894564,0.051161003,0.063117476,0.045952747,0.038108105,0.127943859
14/05/2019,46.60250092,47.42499924,46.35250092,47.16500092,46.37543488,146118800,2019,May,0.482211091,0.474854718,0.480573814,0.465515832,17.31709454,0.495173069,-0.007753319,-0.002817112,-0.004936208,0.517579717,0.472125243,0.426670768,48.27052286,0.127943859,0.084669271,0.076290637,0.054897652,0.043406282,0.02351747
15/05/2019,46.56750107,47.9375,46.50500107,47.72999954,46.93097305,106178800,2019,May,0.493551476,0.492663195,0.484267134,0.47675158,16.93598628,0.495042709,-0.006328698,-0.003519429,-0.002809269,0.519122468,0.472693014,0.426263561,50.51600027,0.02351747,0.083719599,0.064150377,0.055147976,0.043214126,-0.0179504
16/05/2019,47.47750092,48.11750031,47.20999908,47.52000046,46.72449112,132125600,2019,May,0.48469203,0.493815907,0.500318064,0.501443161,16.54100557,0.4935212,-0.005847157,-0.003984975,-0.001862182,0.519739186,0.473009461,0.426279736,48.73614285,-0.0179504,0.083869097,0.061509445,0.05458801,0.043190969,-0.005300828
17/05/2019,46.73249817,47.72499847,46.68999863,47.25,46.45901108,131516400,2019,May,0.482122761,0.484468589,0.481779316,0.476828583,16.69132391,0.492276697,-0.005608202,-0.00430962,-0.001298582,0.521270535,0.474018148,0.42676576,48.20569547,-0.005300828,0.083589547,0.060842032,0.054496105,0.04207923,-0.056575528
20/05/2019,45.88000107,46.08750153,45.06999969,45.77249908,45.00624847,154449200,2019,May,0.454846411,0.455055024,0.452479876,0.467562582,17.5404056,0.489725583,-0.007532967,-0.00495429,-0.002578678,0.505506719,0.479484754,0.453462789,42.87092921,-0.056575528,0.069727158,0.061678925,0.055890427,0.040921688,0.086881764
21/05/2019,46.30500031,47,46.17499924,46.65000153,45.8690567,113459200,2019,May,0.494364269,0.497171634,0.499355599,0.489943523,16.8689037,0.488607685,-0.005802706,-0.005123973,-0.000678733,0.510632708,0.481915389,0.453198071,51.28277686,0.086881764,0.053538965,0.066784561,0.059262858,0.043166459,-0.055455366
22/05/2019,46.16500092,46.42750168,45.63750076,45.69499969,44.93004608,118994400,2019,May,0.466949118,0.478179887,0.47804758,0.484768267,16.76835854,0.486685001,-0.006567925,-0.005412763,-0.001155162,0.504565032,0.476594918,0.448624803,46.20045228,-0.055455366,0.058537009,0.068479104,0.060362755,0.044087684,-0.010274283
23/05/2019,44.95000076,45.13499832,44.45249939,44.91500092,44.1631012,146118800,2019,May,0.46215155,0.457395265,0.45817512,0.460551577,17.12257355,0.485056179,-0.007475319,-0.005825274,-0.001650044,0.500643322,0.472086822,0.443530322,45.35338926,-0.010274283,0.058366291,0.068392131,0.060232974,0.043774711,0.019162842
24/05/2019,45.04999924,45.53499985,44.65499878,44.74250031,43.99348831,94858800,2019,May,0.471007688,0.484678236,0.479555229,0.479360746,16.59274238,0.483893538,-0.007394579,-0.006139135,-0.001255443,0.496623144,0.469863807,0.443104471,47.27512214,0.019162842,0.059675001,0.068603462,0.060414123,0.043880384,0.003199402
28/05/2019,44.72999954,45.14749908,44.47750092,44.55749893,43.81158447,111792800,2019,May,0.47251463,0.475028883,0.47660824,0.474402435,16.17401351,0.482571174,-0.00712684,-0.006336676,-0.000790164,0.495563174,0.473397451,0.451231728,47.61271465,0.003199402,0.051788151,0.057979528,0.060374363,0.043846321,9.33E-05
29/05/2019,44.10499954,44.83750153,44,44.34500122,43.60264206,113924800,2019,May,0.472558698,0.474404937,0.469551212,0.466039084,15.96665304,0.482243269,-0.00683234,-0.006435809,-0.000396531,0.477043761,0.469036337,0.461028913,47.62327613,9.33E-05,0.028212531,0.041089067,0.059682038,0.043837076,0.021069732
30/05/2019,44.48749924,44.80749893,44.16749954,44.57500076,43.82879257,84873600,2019,May,0.482515384,0.479837185,0.481367117,0.485060265,15.5876333,0.479428524,-0.00572948,-0.006294543,0.000565063,0.485080639,0.47214959,0.459218541,50.07243748,0.021069732,0.013283718,0.040931987,0.052446361,0.043859694,-0.040677327
31/05/2019,44.05749893,44.49750137,43.74750137,43.76750183,43.03481674,108174400,2019,May,0.462887947,0.475263307,0.471747592,0.472910946,15.50435343,0.477275209,-0.006365844,-0.006308803,-5.70E-05,0.484778017,0.47229687,0.459815722,45.55067867,-0.040677327,0.02487175,0.042545094,0.051477355,0.044316357,0.002248104
